,x,y,z
50948,319882.0,6397926.0,60.3703
50949,319879.0,6397938.0,60.5316
50950,319877.0,6397932.0,60.416
50951,319875.0,6397926.0,60.3004
50952,319874.0,6397944.0,60.5773
50953,319872.0,6397938.0,60.4617
50954,319870.0,6397932.0,60.3461
50955,319868.0,6397926.0,60.2305
50956,319884.0,6397924.0,60.5193
50957,319877.0,6397924.0,60.4494
50958,319879.0,6397922.0,60.5983
50959,319870.0,6397924.0,60.3794
50960,319872.0,6397922.0,60.5284
50961,319874.0,6397920.0,60.6774
50962,319885.0,6397919.0,60.3265
50963,319880.0,6397917.0,60.4056
50964,319881.0,6397912.0,60.2129
50965,319875.0,6397915.0,60.4847
50966,319876.0,6397910.0,60.292
50967,319877.0,6397905.0,60.0992
50968,319893.0,6397919.0,60.4347
50969,319889.0,6397912.0,60.3211
50970,319897.0,6397912.0,60.4292
50971,319885.0,6397905.0,60.2074
50972,319881.0,6397898.0,60.0937
50973,319889.0,6397898.0,60.2019
50974,319897.0,6397898.0,60.3101
50975,319893.0,6397905.0,60.3156
50976,319905.0,6397898.0,60.4182
50977,319901.0,6397905.0,60.4237
50978,319891.0,6397926.0,60.447
50979,319895.0,6397919.0,60.4416
50980,319893.0,6397926.0,60.4539
50981,319899.0,6397912.0,60.4361
50982,319903.0,6397905.0,60.4306
50983,319901.0,6397912.0,60.4429
50984,319899.0,6397919.0,60.4553
50985,319897.0,6397919.0,60.4484
50986,319897.0,6397926.0,60.4676
50987,319895.0,6397926.0,60.4608
50988,319891.0,6397929.0,60.479
50989,319893.0,6397929.0,60.4858
50990,319893.0,6397932.0,60.5177
50991,319895.0,6397929.0,60.4927
50992,319897.0,6397929.0,60.4995
50993,319897.0,6397932.0,60.5314
50994,319897.0,6397935.0,60.5633
50995,319895.0,6397932.0,60.5246
50996,319897.0,6397938.0,60.5953
50997,319895.0,6397935.0,60.5565
50998,319886.0,6397935.0,60.5247
50999,319888.0,6397938.0,60.5634
51000,319890.0,6397941.0,60.6022
51001,319883.0,6397944.0,60.6091
51002,319876.0,6397947.0,60.616
51003,319881.0,6397941.0,60.5704
51004,319898.5,6397925.5,60.9071
51005,319900.5,6397918.5,60.8948
51006,319900.0,6397925.0,61.3467
51007,319902.5,6397911.5,60.8825
51008,319904.5,6397904.5,60.8701
51009,319904.0,6397911.0,61.322
51010,319903.5,6397917.5,61.7739
51011,319902.0,6397918.0,61.3344
51012,319903.0,6397924.0,62.2258
51013,319901.5,6397924.5,61.7862
51014,319898.0,6397927.0,60.9671
51015,319899.5,6397926.5,61.4067
51016,319899.0,6397928.0,61.4667
51017,319901.0,6397926.0,61.8462
51018,319902.5,6397925.5,62.2858
51019,319902.0,6397927.0,62.3458
51020,319901.5,6397928.5,62.4057
51021,319900.5,6397927.5,61.9062
51022,319901.0,6397930.0,62.4657
51023,319900.0,6397929.0,61.9662
51024,319898.0,6397930.0,60.999
51025,319899.0,6397931.0,61.4986
51026,319900.0,6397932.0,61.9981
51027,319899.0,6397934.0,61.5305
51028,319898.0,6397936.0,61.0629
51029,319898.0,6397933.0,61.031
51030,319899.0,6397938.0,60.9307
51031,319900.0,6397936.0,61.3983
51032,319901.0,6397938.0,61.2661
51033,319901.0,6397934.0,61.8659
51034,319902.0,6397932.0,62.3336
51035,319903.0,6397934.0,62.2014
51036,319904.0,6397936.0,62.0692
51037,319902.0,6397936.0,61.7338
51038,319905.0,6397938.0,61.937
51039,319903.0,6397938.0,61.6016
51040,319898.0,6397941.0,60.9083
51041,319900.0,6397941.0,61.2437
51042,319899.0,6397944.0,61.2213
51043,319902.0,6397941.0,61.5791
51044,319904.0,6397941.0,61.9146
51045,319903.0,6397944.0,61.8922
51046,319902.0,6397947.0,61.8697
51047,319901.0,6397944.0,61.5567
51048,319901.0,6397950.0,61.8473
51049,319900.0,6397947.0,61.5343
51050,319891.0,6397944.0,60.9152
51051,319892.0,6397947.0,61.2282
51052,319893.0,6397950.0,61.5412
51053,319885.0,6397950.0,61.2351
51054,319877.0,6397950.0,60.929
51055,319884.0,6397947.0,60.9221
51056,319905.0,6397931.5,62.4367
51057,319909.0,6397933.0,62.4077
51058,319906.0,6397933.5,62.3045
51059,319913.0,6397934.5,62.3786
51060,319910.0,6397935.0,62.2755
51061,319917.0,6397936.0,62.3496
51062,319914.0,6397936.5,62.2465
51063,319911.0,6397937.0,62.1433
51064,319908.0,6397937.5,62.0402
51065,319907.0,6397935.5,62.1724
51066,319905.0,6397956.0,61.322
51067,319900.0,6397960.0,61.7905
51068,319909.0,6397962.0,60.7967
51069,319904.0,6397966.0,61.2652
51070,319899.0,6397970.0,61.7337
51071,319913.0,6397968.0,60.2715
51072,319908.0,6397972.0,60.7399
51073,319917.0,6397974.0,59.7462
51074,319912.0,6397978.0,60.2147
51075,319907.0,6397982.0,60.6831
51076,319902.0,6397986.0,61.1516
51077,319903.0,6397976.0,61.2084
51078,319897.0,6397990.0,61.6201
51079,319898.0,6397980.0,61.6769
51080,319893.0,6397958.0,61.7849
51081,319892.0,6397968.0,61.7281
51082,319885.0,6397966.0,61.7226
51083,319891.0,6397978.0,61.6713
51084,319890.0,6397988.0,61.6145
51085,319883.0,6397986.0,61.609
51086,319876.0,6397984.0,61.6034
51087,319884.0,6397976.0,61.6658
51088,319877.0,6397974.0,61.6602
51089,319885.0,6397958.0,61.4789
51090,319877.0,6397966.0,61.4165
51091,319877.0,6397958.0,61.1728
51092,319893.0,6397998.0,61.4808
51093,319890.0,6398000.0,60.9342
51094,319887.0,6397994.0,61.5101
51095,319887.0,6398002.0,60.3877
51096,319884.0,6397996.0,60.9635
51097,319881.0,6397990.0,61.5393
51098,319884.0,6398004.0,59.8411
51099,319881.0,6397998.0,60.417
51100,319878.0,6397992.0,60.9928
51101,319875.0,6397986.0,61.5686
51102,319894.0,6397996.0,61.5156
51103,319888.0,6397992.0,61.5449
51104,319895.0,6397994.0,61.5504
51105,319882.0,6397988.0,61.5742
51106,319889.0,6397990.0,61.5797
51107,319896.0,6397992.0,61.5853
51108,319897.0,6397996.0,61.0556
51109,319898.0,6397994.0,61.0904
51110,319901.0,6397994.0,60.6303
51111,319899.0,6397992.0,61.1252
51112,319900.0,6397990.0,61.16
51113,319903.0,6397990.0,60.7
51114,319906.0,6397990.0,60.2399
51115,319902.0,6397992.0,60.6652
51116,319909.0,6397990.0,59.7799
51117,319905.0,6397992.0,60.2051
51118,319897.0,6398000.0,61.022
51119,319901.0,6397998.0,60.5968
51120,319901.0,6398002.0,60.5632
51121,319905.0,6397996.0,60.1715
51122,319909.0,6397994.0,59.7463
51123,319909.0,6397998.0,59.7127
51124,319909.0,6398002.0,59.6791
51125,319905.0,6398000.0,60.1379
51126,319909.0,6398006.0,59.6456
51127,319905.0,6398004.0,60.1044
51128,319894.0,6398002.0,60.4754
51129,319898.0,6398004.0,60.0166
51130,319902.0,6398006.0,59.5578
51131,319895.0,6398006.0,59.4701
51132,319888.0,6398006.0,59.3823
51133,319891.0,6398004.0,59.9289
51134,319905.0,6397986.0,60.6916
51135,319910.0,6397982.0,60.2231
51136,319915.0,6397978.0,59.7546
51137,319913.0,6397982.0,59.763
51138,319911.0,6397986.0,59.7715
51139,319908.0,6397986.0,60.2315
51140,319897.0,6398061.5,59.2288
51141,319896.0,6398065.0,59.1686
51142,319909.0,6398061.0,58.9682
51143,319908.0,6398064.5,58.908
51144,319907.0,6398068.0,58.8478
51145,319921.0,6398060.5,58.7076
51146,319920.0,6398064.0,58.6474
51147,319933.0,6398060.0,58.447
51148,319932.0,6398063.5,58.3868
51149,319931.0,6398067.0,58.3266
51150,319930.0,6398070.5,58.2664
51151,319919.0,6398067.5,58.5872
51152,319929.0,6398074.0,58.2062
51153,319918.0,6398071.0,58.527
51154,319892.0,6398070.0,58.9839
51155,319903.0,6398073.0,58.6631
51156,319899.0,6398078.0,58.4785
51157,319914.0,6398076.0,58.3423
51158,319925.0,6398079.0,58.0215
51159,319921.0,6398084.0,57.8368
51160,319917.0,6398089.0,57.6521
51161,319910.0,6398081.0,58.1576
51162,319906.0,6398086.0,57.973
51163,319888.0,6398074.0,58.8591
51164,319895.0,6398082.0,58.3536
51165,319884.0,6398078.0,58.7342
51166,319891.0,6398120.0,56.3661
51167,319888.0,6398117.5,56.5598
51168,319892.5,6398118.0,56.7441
51169,319885.0,6398115.0,56.7535
51170,319889.5,6398115.5,56.9378
51171,319894.0,6398116.0,57.122
51172,319882.0,6398112.5,56.9472
51173,319886.5,6398113.0,57.1314
51174,319883.5,6398110.5,57.3251
51175,319888.0,6398111.0,57.5094
51176,319892.5,6398111.5,57.6936
51177,319891.0,6398113.5,57.3157
51178,319897.0,6398112.0,57.8778
51179,319895.5,6398114.0,57.4999
51180,319887.0,6398120.5,56.0734
51181,319883.0,6398121.0,55.7807
51182,319884.0,6398118.0,56.2671
51183,319879.0,6398121.5,55.4879
51184,319880.0,6398118.5,55.9743
51185,319881.0,6398115.5,56.4608
51186,319890.0,6398107.5,58.1555
51187,319885.5,6398107.0,57.9713
51188,319883.0,6398103.0,58.4332
51189,319881.0,6398106.5,57.787
51190,319878.5,6398102.5,58.2489
51191,319876.0,6398098.5,58.7108
51192,319893.0,6398138.0,56.2668
51193,319881.0,6398138.0,56.1595
51194,319885.0,6398134.0,55.93
51195,319869.0,6398138.0,56.0522
51196,319873.0,6398134.0,55.8227
51197,319877.0,6398130.0,55.5933
51198,319894.5,6398137.0,56.2515
51199,319886.5,6398133.0,55.9147
51200,319888.0,6398132.0,55.8994
51201,319878.5,6398129.0,55.5779
51202,319880.0,6398128.0,55.5626
51203,319881.5,6398127.0,55.5473
51204,319898.5,6398136.5,56.5442
51205,319892.0,6398131.5,56.1921
51206,319896.0,6398131.0,56.4849
51207,319885.5,6398126.5,55.84
51208,319889.5,6398126.0,56.1328
51209,319893.5,6398125.5,56.4255
51210,319901.0,6398138.0,56.6447
51211,319898.5,6398132.5,56.5853
51212,319901.0,6398134.0,56.6858
51213,319896.0,6398127.0,56.526
51214,319893.5,6398121.5,56.4666
51215,319896.0,6398123.0,56.5671
51216,319898.5,6398124.5,56.6676
51217,319898.5,6398128.5,56.6264
51218,319901.0,6398126.0,56.768
51219,319901.0,6398130.0,56.7269
51220,319905.0,6398138.0,56.594
51221,319905.0,6398134.0,56.6351
51222,319909.0,6398134.0,56.5843
51223,319905.0,6398130.0,56.6762
51224,319905.0,6398126.0,56.7173
51225,319909.0,6398126.0,56.6665
51226,319913.0,6398126.0,56.6158
51227,319909.0,6398130.0,56.6254
51228,319917.0,6398126.0,56.5651
51229,319913.0,6398130.0,56.5747
51230,319907.0,6398141.0,55.8085
51231,319911.0,6398137.0,55.7989
51232,319913.0,6398140.0,55.0134
51233,319915.0,6398133.0,55.7892
51234,319919.0,6398129.0,55.7796
51235,319921.0,6398132.0,54.9941
51236,319923.0,6398135.0,54.2086
51237,319917.0,6398136.0,55.0037
51238,319925.0,6398138.0,53.4232
51239,319919.0,6398139.0,54.2183
51240,319900.0,6398122.5,57.0455
51241,319897.5,6398121.0,56.945
51242,319899.0,6398119.0,57.3229
51243,319895.0,6398119.5,56.8445
51244,319896.5,6398117.5,57.2225
51245,319898.0,6398115.5,57.6004
51246,319905.0,6398122.0,56.9883
51247,319904.0,6398118.5,57.2658
51248,319909.0,6398118.0,57.2086
51249,319903.0,6398115.0,57.5432
51250,319902.0,6398111.5,57.8207
51251,319907.0,6398111.0,57.7635
51252,319912.0,6398110.5,57.7063
51253,319908.0,6398114.5,57.4861
51254,319917.0,6398110.0,57.6492
51255,319913.0,6398114.0,57.4289
51256,319909.0,6398122.0,56.9376
51257,319913.0,6398118.0,57.1579
51258,319917.0,6398114.0,57.3782
51259,319917.0,6398118.0,57.1071
51260,319917.0,6398122.0,56.8361
51261,319913.0,6398122.0,56.8868
51262,319897.0,6398166.0,56.2192
51263,319898.0,6398160.0,56.3153
51264,319902.0,6398168.0,55.5145
51265,319899.0,6398154.0,56.4114
51266,319903.0,6398162.0,55.6106
51267,319907.0,6398170.0,54.8097
51268,319900.0,6398148.0,56.5075
51269,319904.0,6398156.0,55.7066
51270,319905.0,6398150.0,55.8027
51271,319909.0,6398158.0,55.0019
51272,319913.0,6398166.0,54.201
51273,319908.0,6398164.0,54.9058
51274,319917.0,6398174.0,53.4002
51275,319912.0,6398172.0,54.1049
51276,319897.5,6398171.5,55.7488
51277,319902.5,6398173.5,55.0441
51278,319898.0,6398177.0,55.2784
51279,319907.5,6398175.5,54.3393
51280,319912.5,6398177.5,53.6345
51281,319908.0,6398181.0,53.8689
51282,319903.5,6398184.5,54.1032
51283,319903.0,6398179.0,54.5736
51284,319898.5,6398182.5,54.808
51285,319890.0,6398168.0,56.1671
51286,319890.5,6398173.5,55.6967
51287,319883.0,6398170.0,56.115
51288,319891.0,6398179.0,55.2263
51289,319883.5,6398175.5,55.6446
51290,319876.0,6398172.0,56.0629
51291,319891.0,6398162.0,56.2632
51292,319884.0,6398164.0,56.2111
51293,319892.0,6398156.0,56.3593
51294,319901.0,6398238.0,57.2357
51295,319899.0,6398241.0,57.0187
51296,319897.0,6398238.0,56.6603
51297,319897.0,6398244.0,56.8018
51298,319895.0,6398241.0,56.4434
51299,319893.0,6398238.0,56.0849
51300,319895.0,6398247.0,56.5849
51301,319893.0,6398244.0,56.2264
51303,319891.0,6398247.0,56.0095
51304,319889.0,6398244.0,55.651
51305,319887.0,6398241.0,55.2926
51306,319891.0,6398241.0,55.868
51307,319885.0,6398238.0,54.9341
51308,319889.0,6398238.0,55.5095
51309,319901.0,6398234.0,56.7001
51310,319897.0,6398234.0,56.1247
51311,319901.0,6398230.0,56.1645
51312,319893.0,6398234.0,55.5493
51313,319889.0,6398234.0,54.9739
51314,319893.0,6398230.0,55.0137
51315,319897.0,6398226.0,55.0536
51316,319897.0,6398230.0,55.5891
51317,319901.0,6398222.0,55.0934
51318,319901.0,6398226.0,55.6289
51319,319905.0,6398234.0,57.1094
51320,319905.0,6398230.0,56.5738
51321,319909.0,6398230.0,56.9831
51322,319905.0,6398226.0,56.0383
51323,319905.0,6398222.0,55.5027
51324,319909.0,6398222.0,55.912
51325,319913.0,6398222.0,56.3213
51326,319909.0,6398226.0,56.4476
51327,319917.0,6398222.0,56.7306
51328,319913.0,6398226.0,56.8569
51329,319909.0,6398238.0,57.4023
51330,319913.0,6398234.0,57.276
51331,319917.0,6398238.0,57.5689
51332,319917.0,6398230.0,57.1498
51333,319921.0,6398226.0,57.0235
51334,319925.0,6398230.0,57.3164
51335,319929.0,6398234.0,57.6093
51336,319921.0,6398234.0,57.4427
51337,319933.0,6398238.0,57.9022
51338,319925.0,6398238.0,57.7356
51339,319909.0,6398241.0,57.2343
51340,319917.0,6398241.0,57.4009
51341,319917.0,6398244.0,57.2329
51342,319925.0,6398241.0,57.5676
51343,319933.0,6398241.0,57.7342
51344,319933.0,6398244.0,57.5662
51345,319933.0,6398247.0,57.3981
51346,319925.0,6398244.0,57.3995
51348,319925.0,6398247.0,57.2315
51349,319905.0,6398246.0,56.7672
51350,319913.0,6398249.0,56.7658
51359,319903.0,6398249.0,56.5503
51365,319875.0,6398236.0,55.1242
51366,319879.0,6398232.0,55.0169
51367,319865.0,6398234.0,55.3143
51368,319869.0,6398230.0,55.207
51369,319873.0,6398226.0,55.0997
51370,319855.0,6398232.0,55.5045
51371,319859.0,6398228.0,55.3971
51372,319863.0,6398224.0,55.2898
51373,319867.0,6398220.0,55.1825
51374,319883.0,6398228.0,55.0567
51375,319877.0,6398222.0,55.1395
51376,319871.0,6398216.0,55.2223
51377,319881.0,6398218.0,55.1793
51378,319891.0,6398220.0,55.1364
51379,319887.0,6398224.0,55.0965
51380,319885.0,6398240.0,54.9657
51381,319887.0,6398243.0,55.3241
51382,319885.0,6398242.0,54.9972
51383,319889.0,6398246.0,55.6826
51384,319891.0,6398249.0,56.041
51385,319889.0,6398248.0,55.7141
51386,319887.0,6398247.0,55.3872
51387,319887.0,6398245.0,55.3556
51388,319885.0,6398246.0,55.0603
51389,319885.0,6398244.0,55.0287
51390,319881.0,6398242.0,54.9811
51391,319881.0,6398244.0,55.0127
51392,319877.0,6398246.0,55.0281
51393,319881.0,6398246.0,55.0442
51394,319881.0,6398248.0,55.0757
51397,319877.0,6398248.0,55.0597
51399,319871.0,6398240.0,55.1712
51400,319867.0,6398244.0,55.2182
51401,319861.0,6398238.0,55.3613
51402,319902.5,6398217.5,55.0089
51403,319905.0,6398220.0,55.3119
51404,319904.0,6398213.0,54.9245
51405,319906.5,6398215.5,55.2274
51406,319909.0,6398218.0,55.5304
51407,319905.5,6398208.5,54.84
51408,319908.0,6398211.0,55.143
51409,319907.0,6398204.0,54.7556
51410,319909.5,6398206.5,55.0585
51411,319912.0,6398209.0,55.3615
51412,319914.5,6398211.5,55.6645
51413,319910.5,6398213.5,55.446
51414,319917.0,6398214.0,55.9674
51415,319913.0,6398216.0,55.7489
51416,319909.0,6398220.0,55.7212
51417,319913.0,6398218.0,55.9397
51418,319917.0,6398216.0,56.1582
51419,319917.0,6398218.0,56.349
51420,319917.0,6398220.0,56.5398
51421,319913.0,6398220.0,56.1305
51422,319892.5,6398215.5,55.0519
51423,319882.5,6398213.5,55.0949
51424,319872.5,6398211.5,55.1379
51425,319884.0,6398209.0,55.0104
51426,319895.5,6398206.5,54.883
51427,319894.0,6398211.0,54.9675
52817,319933.0,6397851.0,58.2796
52819,319933.0,6397854.0,59.7153
52820,319929.0,6397851.0,58.3475
52821,319917.0,6397854.0,59.9768
52822,319913.5,6397857.5,59.949
52823,319914.0,6397854.0,59.1153
52824,319910.0,6397861.0,59.9213
52825,319910.5,6397857.5,59.0875
52826,319911.0,6397854.0,58.2538
52827,319906.5,6397864.5,59.8936
52828,319907.0,6397861.0,59.0598
52829,319907.5,6397857.5,58.226
52830,319908.0,6397854.0,57.3923
52831,319915.0,6397852.0,58.7217
52832,319912.0,6397852.0,57.8602
52834,319909.0,6397852.0,56.9987
52835,319906.0,6397852.0,56.1372
52840,319917.0,6397851.0,58.5435
52846,319921.0,6397854.0,59.9114
52847,319921.0,6397851.0,58.4782
52848,319925.0,6397854.0,59.846
52850,319925.0,6397851.0,58.4128
52851,319929.0,6397854.0,59.7807
52852,319917.0,6397862.0,60.2181
52853,319921.0,6397862.0,60.1528
52854,319917.0,6397870.0,60.4595
52855,319925.0,6397862.0,60.0874
52856,319929.0,6397862.0,60.0221
52857,319925.0,6397870.0,60.3288
52858,319921.0,6397878.0,60.6355
52859,319921.0,6397870.0,60.3942
52860,319917.0,6397886.0,60.9423
52861,319917.0,6397878.0,60.7009
52862,319913.5,6397865.5,60.1904
52863,319913.5,6397873.5,60.4318
52864,319913.5,6397881.5,60.6732
52865,319910.0,6397877.0,60.404
52866,319906.5,6397872.5,60.1349
52867,319910.0,6397869.0,60.1627
52871,319902.5,6397870.5,59.9783
52872,319906.0,6397875.0,60.2474
52873,319902.0,6397873.0,60.0907
52874,319909.5,6397879.5,60.5165
52875,319913.0,6397884.0,60.7856
52876,319909.0,6397882.0,60.629
52877,319905.0,6397880.0,60.4723
52878,319905.5,6397877.5,60.3598
52879,319901.5,6397875.5,60.2032
52880,319899.0,6397872.0,59.622
52881,319898.5,6397874.5,59.7344
52882,319895.5,6397873.5,59.2657
52883,319921.0,6397886.0,60.8296
52884,319925.0,6397878.0,60.5229
52885,319925.0,6397886.0,60.717
52886,319929.0,6397870.0,60.2162
52887,319933.0,6397862.0,59.9094
52888,319933.0,6397870.0,60.1035
52889,319933.0,6397878.0,60.2976
52890,319929.0,6397878.0,60.4102
52891,319933.0,6397886.0,60.4917
52892,319929.0,6397886.0,60.6043
52893,319917.0,6397894.0,62.2055
52894,319914.0,6397895.0,61.7587
52895,319915.0,6397893.0,62.0639
52896,319911.0,6397896.0,61.3119
52897,319912.0,6397894.0,61.6171
52898,319913.0,6397892.0,61.9224
52899,319908.0,6397897.0,60.8651
52900,319909.0,6397895.0,61.1703
52901,319906.0,6397896.0,60.7235
52902,319907.0,6397894.0,61.0287
52903,319908.0,6397892.0,61.334
52904,319910.0,6397893.0,61.4755
52905,319909.0,6397890.0,61.6392
52906,319911.0,6397891.0,61.7808
52907,319917.0,6397892.0,61.8897
52908,319915.0,6397891.0,61.7481
52909,319917.0,6397890.0,61.5739
52910,319913.0,6397890.0,61.6066
52911,319911.0,6397889.0,61.465
52912,319913.0,6397888.0,61.2907
52913,319915.0,6397887.0,61.1165
52914,319915.0,6397889.0,61.4323
52915,319917.0,6397888.0,61.2581
52916,319921.0,6397892.0,61.7771
52917,319921.0,6397890.0,61.4613
52918,319925.0,6397890.0,61.3486
52919,319921.0,6397888.0,61.1454
52920,319925.0,6397888.0,61.0328
52921,319929.0,6397888.0,60.9202
52922,319920.0,6397898.0,61.8011
52923,319924.0,6397896.0,61.3727
52924,319923.0,6397902.0,61.3968
52925,319928.0,6397894.0,60.9442
52926,319932.0,6397892.0,60.5158
52927,319931.0,6397898.0,60.5398
52928,319930.0,6397904.0,60.5639
52929,319927.0,6397900.0,60.9683
52930,319929.0,6397910.0,60.588
52931,319926.0,6397906.0,60.9924
52932,319902.0,6397894.0,60.0876
52933,319894.0,6397894.0,59.9794
52934,319899.0,6397890.0,59.7569
52935,319886.0,6397894.0,59.8713
52936,319891.0,6397890.0,59.6488
52937,319896.0,6397886.0,59.4263
52938,319903.0,6397892.0,60.3928
52939,319900.0,6397888.0,60.0622
52940,319897.0,6397884.0,59.7315
52941,319901.0,6397886.0,60.3674
52942,319905.0,6397888.0,61.0033
52943,319904.0,6397890.0,60.6981
52944,319907.0,6397887.0,61.3083
52945,319903.0,6397885.0,60.6724
52946,319905.0,6397884.0,60.9774
52947,319899.0,6397883.0,60.0365
52948,319901.0,6397882.0,60.3415
52949,319903.0,6397881.0,60.6465
52950,319909.0,6397886.0,61.1341
52951,319907.0,6397883.0,60.8032
52952,319911.0,6397885.0,60.9598
52953,319905.0,6397920.5,62.2067
52954,319905.5,6397914.0,61.7548
52955,319907.0,6397917.0,62.1876
52956,319906.0,6397907.5,61.3029
52957,319906.5,6397901.0,60.851
52958,319908.0,6397904.0,61.2838
52959,319909.5,6397907.0,61.7166
52960,319907.5,6397910.5,61.7357
52961,319911.0,6397910.0,62.1494
52962,319909.0,6397913.5,62.1685
52963,319906.5,6397927.0,62.2567
52964,319908.5,6397923.5,62.2376
52965,319910.0,6397930.0,62.2877
52966,319910.5,6397920.0,62.2186
52967,319912.5,6397916.5,62.1995
52968,319914.0,6397923.0,62.2495
52969,319915.5,6397929.5,62.2996
52970,319912.0,6397926.5,62.2686
52971,319913.5,6397933.0,62.3187
52972,319906.0,6397928.5,62.3167
52973,319909.5,6397931.5,62.3477
52974,319905.5,6397930.0,62.3767
52975,319912.5,6397906.0,62.1634
52976,319911.0,6397903.0,61.7306
52977,319914.0,6397902.0,62.1775
52978,319909.5,6397900.0,61.2979
52979,319912.5,6397899.0,61.7447
52980,319915.5,6397898.0,62.1915
52981,319915.5,6397910.0,61.759
52982,319917.0,6397906.0,61.7731
52983,319920.0,6397910.0,61.3687
52984,319918.5,6397902.0,61.7871
52985,319921.5,6397906.0,61.3827
52986,319924.5,6397910.0,60.9783
52987,319917.0,6397916.5,61.8091
52988,319921.5,6397916.5,61.4188
52989,319926.0,6397916.5,61.0284
52990,319923.0,6397923.0,61.4688
52991,319920.0,6397929.5,61.9092
52992,319918.5,6397923.0,61.8592
52993,319907.5,6397938.5,62.0878
52994,319910.5,6397938.0,62.191
52995,319910.0,6397939.0,62.2387
52996,319913.5,6397937.5,62.2941
52997,319916.5,6397937.0,62.3973
