x,y,value
-17.159676,1158.393181,0
-17.159676,1163.513298,0
-17.159676,1168.633415,0
-17.159676,1173.753532,0
-17.159676,1178.87365,0
-17.159676,1183.993767,0
-17.159676,1189.113884,0
-17.159676,1194.23394,0
-17.159676,1199.353996,0
-17.159676,1204.474114,0
-17.159676,1209.594231,0
-17.159676,1214.714348,0
-17.159676,1219.834465,0
-17.159676,1224.954582,0
-17.159676,1230.074699,0
-17.159676,1235.194817,0
-17.159676,1240.314934,0
-17.159676,1245.435051,0
-17.159676,1250.555168,0
-17.159676,1255.675285,0
-17.159676,1260.795403,0
-17.159676,1265.915459,0
-17.159676,1271.035515,0
-17.159676,1276.155632,0
-17.159676,1281.275749,0
-17.159676,1286.395866,0
-17.159676,1291.515984,0
-17.159676,1296.636101,0
-17.159676,1301.756218,0
-17.159676,1306.876335,0
-17.159676,1311.996452,0
-17.159676,1317.11657,0
-17.159676,1322.236687,0
-17.159676,1327.356804,0
-17.159676,1332.47686,0
-17.159676,1337.596916,0
-17.159676,1342.717033,0
-17.159676,1347.837151,0
-17.159676,1352.957268,0
-17.159676,1358.077385,0
-17.159676,1363.197502,0
-17.159676,1368.317619,0
-17.159676,1373.437737,0
-17.159676,1378.557854,0
-17.159676,1383.677971,0
-17.159676,1388.798088,0
-17.159676,1393.918205,0
-17.159676,1399.038323,0
-17.159676,1404.158379,0
-17.159676,1409.278435,0
-17.159676,1414.398552,0
-17.159676,1419.518669,0
-17.159676,1424.638786,0
-17.159676,1429.758904,0
-17.159676,1434.879021,0
-17.159676,1439.999138,0
-17.159676,1445.119255,0
-17.159676,1450.239372,0
-17.159676,1455.359489,0
-17.159676,1460.479607,0
-17.159676,1465.599724,0
-17.159676,1470.719841,0
-17.159676,1475.839897,0
-17.159676,1480.959953,0
-17.159676,1486.080071,0
-17.159676,1491.200188,0
-17.159676,1496.320305,0
-17.159676,1501.440422,0
-17.159676,1506.560539,0
-17.159676,1511.680656,0
-17.159676,1516.800774,0
-17.159676,1521.920891,0
-17.159676,1527.041008,0
-17.159676,1532.161125,0
-17.159676,1537.281242,0
-17.159676,1542.401299,0
-17.159676,1547.521355,0
-17.159676,1552.641472,0
-17.159676,1557.761589,0
-17.159676,1562.881706,0
-17.159676,1568.001823,0
-17.159676,1573.121941,0
-17.159676,1578.242058,0
-17.159676,1583.362175,0
-17.159676,1588.482292,0
-17.159676,1593.602409,0
-17.159676,1598.722527,0
-17.159676,1603.842644,0
-17.159676,1608.962761,0
-17.159676,1614.082817,0
-17.159676,1619.202873,0
-17.159676,1624.32299,0
-17.159676,1629.443108,0
-17.159676,1634.563225,0
-17.159676,1639.683342,0
-17.159676,1644.803459,0
-17.159676,1649.923576,0
-17.159676,1655.043694,0
-17.159676,1660.163811,0
-17.159676,1665.283928,0
-17.159676,1670.404045,0
-17.159676,1675.524162,0
-17.159676,1680.64428,0
-17.159676,1685.764336,0
-17.159676,1690.884392,0
-17.159676,1696.004509,0
-17.159676,1701.124626,0
-17.159676,1706.244743,0
-17.159676,1711.364861,0
-17.159676,1716.484978,0
-17.159676,1721.605095,0
-17.159676,1726.725212,0
-17.159676,1731.845329,0
-17.159676,1736.965447,0
-17.159676,1742.085564,0
-17.159676,1747.205681,0
-17.159676,1752.325737,0
-17.159676,1757.445793,0
-17.159676,1762.56591,0
-17.159676,1767.686028,0
-17.159676,1772.806145,0
-17.159676,1777.926262,0
-17.159676,1783.046379,0
-17.159676,1788.166496,0
-17.159676,1793.286614,0
-17.159676,1798.406731,0
-17.159676,1803.526848,0
-17.159676,1808.646965,0
-17.159676,1813.767082,0
-17.159676,1818.887199,0
-17.159676,1824.007256,0
-17.159676,1829.127312,0
-17.159676,1834.247429,0
-17.159676,1839.367546,0
-17.159676,1844.487663,0
-17.159676,1849.607781,0
-17.159676,1854.727898,0
-17.159676,1859.848015,0
-12.032682,-29.471936,0
-12.032682,-24.351828,0
-12.032682,-19.231719,0
-12.032682,-14.111611,0
-12.032682,-8.991503,0
-12.032682,-3.871394,0
-12.032682,1.248714,0
-12.032682,6.368822,0
-12.032682,11.48893,0
-12.032682,16.609039,0
-12.032682,21.729147,0
-12.032682,26.849255,0
-12.032682,31.969364,0
-12.032682,37.089474,0
-12.032682,42.20958,0
-12.032682,47.329685,0
-12.032682,52.449795,0
-12.032682,57.569904,0
-12.032682,62.690014,0
-12.032682,67.810123,0
-12.032682,72.930229,0
-12.032682,78.050335,0
-12.032682,83.170445,0
-12.032682,88.290554,0
-12.032682,93.41066,0
-12.032682,98.530769,0
-12.032682,103.650879,0
-12.032682,108.770989,0
-12.032682,113.891098,0
-12.032682,119.0112,0
-12.032682,124.13131,0
-12.032682,129.251419,0
-12.032682,134.371529,0
-12.032682,139.491638,0
-12.032682,144.611748,0
-12.032682,149.731857,0
-12.032682,154.851959,0
-12.032682,159.972069,0
-12.032682,165.092178,0
-12.032682,170.212288,0
-12.032682,175.332398,0
-12.032682,180.452499,0
-12.032682,185.572609,0
-12.032682,190.692719,0
-12.032682,195.812828,0
-12.032682,200.932938,0
-12.032682,206.053047,0
-12.032682,211.173157,0
-12.032682,216.293259,0
-12.032682,221.413361,0
-12.032682,226.53347,0
-12.032682,231.653587,0
-12.032682,236.773705,0
-12.032682,241.893807,0
-12.032682,247.013908,0
-12.032682,252.134026,0
-12.032682,257.254128,0
-12.032682,262.374229,0
-12.032682,267.494347,0
-12.032682,272.614449,0
-12.032682,277.734551,0
-12.032682,282.854668,0
-12.032682,287.974785,0
-12.032682,293.094887,0
-12.032682,298.214989,0
-12.032682,303.335106,0
-12.032682,308.455208,0
-12.032682,313.57531,0
-12.032682,318.695427,0
-12.032682,323.815544,0
-12.032682,328.935646,0
-12.032682,334.055748,0
-12.032682,339.175865,0
-12.032682,344.295967,0
-12.032682,349.416069,0
-12.032682,354.536186,0
-12.032682,359.656288,0
-12.032682,364.77639,0
-12.032682,369.896507,0
-12.032682,375.016625,0
-12.032682,380.136726,0
-12.032682,385.256828,0
-12.032682,390.376946,0
-12.032682,395.497047,0
-12.032682,400.617149,0
-12.032682,405.737267,0
-12.032682,410.857384,0
-12.032682,415.977486,0
-12.032682,421.097588,0
-12.032682,426.217705,0
-12.032682,431.337807,0
-12.032682,436.457909,0
-12.032682,441.578026,0
-12.032682,446.698143,0
-12.032682,451.818245,0
-12.032682,456.938347,0
-12.032682,462.058464,0
-12.032682,467.178566,0
-12.032682,472.298668,0
-12.032682,477.41877,0
-12.032682,482.538872,0
-12.032682,487.658989,0
-12.032682,492.779106,0
-12.032682,497.899223,0
-12.032682,503.019341,0
-12.032682,508.139458,0
-12.032682,513.259544,0
-12.032682,518.379631,0
-12.032682,523.499748,0
-12.032682,528.619865,0
-12.032682,533.739983,0
-12.032682,538.8601,0
-12.032682,543.980187,0
-12.032682,549.100273,0
-12.032682,554.22039,0
-12.032682,559.340508,0
-12.032682,564.460625,0
-12.032682,569.580742,0
-12.032682,574.700859,0
-12.032682,579.820946,0
-12.032682,584.941032,0
-12.032682,590.06115,0
-12.032682,595.181267,0
-12.032682,600.301384,0
-12.032682,605.421501,0
-12.032682,610.541618,0
-12.032682,615.661705,0
-12.032682,620.781792,0
-12.032682,625.901909,0
-12.032682,631.022026,0
-12.032682,636.142143,0
-12.032682,641.26226,0
-12.032682,646.382378,0
-12.032682,651.502464,0
-12.032682,656.622551,0
-12.032682,661.742668,0
-12.032682,666.862785,0
-12.032682,671.982903,0
-12.032682,677.10302,0
-12.032682,682.223137,0
-12.032682,687.343224,0
-12.032682,692.46331,0
-12.032682,697.583427,0
-12.032682,702.703545,0
-12.032682,707.823662,0
-12.032682,712.943779,0
-12.032682,718.063896,0
-12.032682,723.183983,0
-12.032682,728.30407,0
-12.032682,733.424187,0
-12.032682,738.544304,0
-12.032682,743.664421,0
-12.032682,748.784538,0
-12.032682,753.904625,0
-12.032682,759.024712,0
-12.032682,764.144829,0
-12.032682,769.264946,0
-12.032682,774.385063,0
-12.032682,779.50518,0
-12.032682,784.625298,0
-12.032682,789.745384,0
-12.032682,794.865471,0
-12.032682,799.985588,0
-12.032682,805.105705,0
-12.032682,810.225823,0
-12.032682,815.34594,0
-12.032682,820.466057,0
-12.032682,825.586144,0
-12.032682,830.70623,0
-12.032682,835.826347,0
-12.032682,840.946465,0
-12.032682,846.066582,0
-12.032682,851.186699,0
-12.032682,856.306816,0
-12.032682,861.426903,0
-12.032682,866.546989,0
-12.032682,871.667107,0
-12.032682,876.787224,0
-12.032682,881.907341,0
-12.032682,887.027458,0
-12.032682,892.147575,0
-12.032682,897.267662,0
-12.032682,902.387749,0
-12.032682,907.507866,0
-12.032682,912.627983,0
-12.032682,917.7481,0
-12.032682,922.868218,0
-12.032682,927.988335,0
-12.032682,933.108421,0
-12.032682,938.228508,0
-12.032682,943.348625,0
-12.032682,948.468742,0
-12.032682,953.58886,0
-12.032682,958.708977,0
-12.032682,963.829094,0
-12.032682,968.949181,0
-12.032682,974.069267,0
-12.032682,979.189385,0
-12.032682,984.309502,0
-12.032682,989.429588,0
-12.032682,994.549675,0
-12.032682,999.669792,0
-12.032682,1004.789909,0
-12.032682,1009.910027,0
-12.032682,1015.030144,0
-12.032682,1020.150261,0
-12.032682,1025.270378,0
-12.032682,1030.390495,0
-12.032682,1035.510613,0
-12.032682,1040.63073,0
-12.032682,1045.750847,0
-12.032682,1050.870964,0
-12.032682,1055.99102,0
-12.032682,1061.111076,0
-12.032682,1066.231194,0
-12.032682,1071.351311,0
-12.032682,1076.471428,0
-12.032682,1081.591545,0
-12.032682,1086.711662,0
-12.032682,1091.83178,0
-12.032682,1096.951897,0
-12.032682,1102.072014,0
-12.032682,1107.192131,0
-12.032682,1112.312248,0
-12.032682,1117.432365,0
-12.032682,1122.552422,0
-12.032682,1127.672478,0
-12.032682,1132.792595,0
-12.032682,1137.912712,0
-12.032682,1143.032829,0
-12.032682,1148.152947,0
-12.032682,1153.273064,0
-12.032682,1158.393181,0
-12.032682,1163.513298,0
-12.032682,1168.633415,0
-12.032682,1173.753532,0
-12.032682,1178.87365,0
-12.032682,1183.993767,0
-12.032682,1189.113884,0
-12.032682,1194.23394,0
-12.032682,1199.353996,0
-12.032682,1204.474114,0
-12.032682,1209.594231,0
-12.032682,1214.714348,0
-12.032682,1219.834465,0
-12.032682,1224.954582,0
-12.032682,1230.074699,0
-12.032682,1235.194817,0
-12.032682,1240.314934,0
-12.032682,1245.435051,0
-12.032682,1250.555168,0
-12.032682,1255.675285,0
-12.032682,1260.795403,0
-12.032682,1265.915459,0
-12.032682,1271.035515,0
-12.032682,1276.155632,0
-12.032682,1281.275749,0
-12.032682,1286.395866,0
-12.032682,1291.515984,0
-12.032682,1296.636101,0
-12.032682,1301.756218,0
-12.032682,1306.876335,0
-12.032682,1311.996452,0
-12.032682,1317.11657,0
-12.032682,1322.236687,0
-12.032682,1327.356804,0
-12.032682,1332.47686,0
-12.032682,1337.596916,0
-12.032682,1342.717033,0
-12.032682,1347.837151,0
-12.032682,1352.957268,0
-12.032682,1358.077385,0
-12.032682,1363.197502,0
-12.032682,1368.317619,0
-12.032682,1373.437737,0
-12.032682,1378.557854,0
-12.032682,1383.677971,0
-12.032682,1388.798088,0
-12.032682,1393.918205,0
-12.032682,1399.038323,0
-12.032682,1404.158379,0
-12.032682,1409.278435,0
-12.032682,1414.398552,0
-12.032682,1419.518669,0
-12.032682,1424.638786,0
-12.032682,1429.758904,0
-12.032682,1434.879021,0
-12.032682,1439.999138,0
-12.032682,1445.119255,0
-12.032682,1450.239372,0
-12.032682,1455.359489,0
-12.032682,1460.479607,0
-12.032682,1465.599724,0
-12.032682,1470.719841,0
-12.032682,1475.839897,0
-12.032682,1480.959953,0
-12.032682,1486.080071,0
-12.032682,1491.200188,0
-12.032682,1496.320305,0
